type	time	latitude	longitude	altitude (m)	name	desc
T	2023-09-16 21:43:12.242	39.031192200	-76.839651900	0.0		
T	2023-09-16 21:43:13.242	39.031196900	-76.839625300	0.0		
T	2023-09-16 21:43:14.242	39.031187100	-76.839588800	0.0		
T	2023-09-16 21:43:15.242	39.031165000	-76.839557200	0.0		
T	2023-09-16 21:43:16.242	39.031165000	-76.839557200	0.0		
T	2023-09-16 21:43:17.242	39.031125800	-76.839509000	0.0		
T	2023-09-16 21:43:18.241	39.031100700	-76.839475100	0.0		
T	2023-09-16 21:43:19.241	39.031077800	-76.839446400	0.0		
T	2023-09-16 21:43:20.242	39.031053300	-76.839417400	0.0		
T	2023-09-16 21:43:21.242	39.031053300	-76.839417400	0.0		
T	2023-09-16 21:43:22.242	39.031012300	-76.839359000	0.0		
T	2023-09-16 21:43:23.242	39.030978000	-76.839323800	0.0		
T	2023-09-16 21:43:24.241	39.030945400	-76.839291100	0.0		
T	2023-09-16 21:43:25.242	39.030903400	-76.839249600	0.0		
T	2023-09-16 21:43:26.242	39.030903400	-76.839249600	0.0		
T	2023-09-16 21:43:27.241	39.030844500	-76.839196000	0.0		
T	2023-09-16 21:43:28.241	39.030814600	-76.839157000	0.0		
T	2023-09-16 21:43:29.241	39.030788500	-76.839118100	0.0		
T	2023-09-16 21:43:30.241	39.030788500	-76.839118100	0.0		
T	2023-09-16 21:43:31.241	39.030788500	-76.839118100	0.0		
T	2023-09-16 21:43:32.242	39.030788500	-76.839118100	0.0		
T	2023-09-16 21:43:33.242	39.030800500	-76.839136300	0.0		
T	2023-09-16 21:43:34.242	39.030800500	-76.839136300	0.0		
T	2023-09-16 21:43:35.242	39.030836200	-76.839162600	0.0		
T	2023-09-16 21:43:36.242	39.030836200	-76.839162600	0.0		
T	2023-09-16 21:43:37.241	39.030843200	-76.839216200	0.0		
T	2023-09-16 21:43:38.241	39.030692700	-76.839041300	0.0		
T	2023-09-16 21:43:39.241	39.030692700	-76.839041300	0.0		
T	2023-09-16 21:43:40.242	39.030692700	-76.839041300	0.0		
T	2023-09-16 21:43:41.267	39.030692700	-76.839041300	0.0		
T	2023-09-16 21:43:42.242	39.030692700	-76.839041300	0.0		
T	2023-09-16 21:43:43.241	39.030692700	-76.839041300	0.0		
T	2023-09-16 21:43:44.241	39.030692700	-76.839041300	0.0		
T	2023-09-16 21:43:45.241	39.030692700	-76.839041300	0.0		
T	2023-09-16 21:43:46.261	39.030692700	-76.839041300	0.0		
T	2023-09-16 21:43:47.242	39.030692700	-76.839041300	0.0		
T	2023-09-16 21:43:48.242	39.030692700	-76.839041300	0.0		
T	2023-09-16 21:43:49.241	39.030692700	-76.839041300	0.0		
T	2023-09-16 21:43:50.241	39.030692700	-76.839041300	0.0		
T	2023-09-16 21:43:51.241	39.030692700	-76.839041300	0.0		
T	2023-09-16 21:43:52.241	39.030692700	-76.839041300	0.0		
T	2023-09-16 21:43:53.242	39.030692700	-76.839041300	0.0		
T	2023-09-16 21:43:54.241	39.030692700	-76.839041300	0.0		
T	2023-09-16 21:43:55.241	39.030692700	-76.839041300	0.0		
T	2023-09-16 21:43:56.242	39.030692700	-76.839041300	0.0		
T	2023-09-16 21:43:57.242	39.030692700	-76.839041300	0.0		
T	2023-09-16 21:43:58.242	39.030692700	-76.839041300	0.0		
T	2023-09-16 21:43:59.242	39.030692700	-76.839041300	0.0		
T	2023-09-16 21:44:00.242	39.030692700	-76.839041300	0.0		
T	2023-09-16 21:44:01.242	39.030692700	-76.839041300	0.0		
T	2023-09-16 21:44:02.242	39.030692700	-76.839041300	0.0		
T	2023-09-16 21:44:03.241	39.030692700	-76.839041300	0.0		
T	2023-09-16 21:44:04.241	39.030692700	-76.839041300	0.0		
T	2023-09-16 21:44:05.242	39.030692700	-76.839041300	0.0		
T	2023-09-16 21:44:06.243	39.030692700	-76.839041300	0.0		
T	2023-09-16 21:44:07.241	39.029775200	-76.837954500	0.0		
T	2023-09-16 21:44:08.241	39.029775200	-76.837954500	0.0		
T	2023-09-16 21:44:09.241	39.029695200	-76.837878700	0.0		
T	2023-09-16 21:44:10.241	39.029673900	-76.837857400	0.0		
T	2023-09-16 21:44:11.241	39.029688100	-76.837899200	0.0		
T	2023-09-16 21:44:12.242	39.029688100	-76.837899200	0.0		
T	2023-09-16 21:44:13.242	39.029665200	-76.837860000	0.0		
T	2023-09-16 21:44:14.242	39.029665200	-76.837860000	0.0		
T	2023-09-16 21:44:15.242	39.029490700	-76.837712200	0.0		
T	2023-09-16 21:44:16.242	39.029490700	-76.837712200	0.0		
T	2023-09-16 21:44:17.243	39.029438900	-76.837654800	0.0		
T	2023-09-16 21:44:18.242	39.029418500	-76.837633000	0.0		
T	2023-09-16 21:44:19.242	39.029403000	-76.837606800	0.0		
T	2023-09-16 21:44:20.241	39.029403000	-76.837606800	0.0		
T	2023-09-16 21:44:21.241	39.029403000	-76.837606800	0.0		
T	2023-09-16 21:44:22.242	39.029389400	-76.837570100	0.0		
T	2023-09-16 21:44:23.241	39.029521800	-76.837699000	0.0		
T	2023-09-16 21:44:24.241	39.029521800	-76.837699000	0.0		
T	2023-09-16 21:44:25.242	39.029576900	-76.837756100	0.0		
T	2023-09-16 21:44:26.242	39.029591300	-76.837770400	0.0		
T	2023-09-16 21:44:27.242	39.029591300	-76.837770400	0.0		
T	2023-09-16 21:44:28.242	39.029667900	-76.837887100	0.0		
T	2023-09-16 21:44:29.242	39.029667900	-76.837887100	0.0		
T	2023-09-16 21:44:30.242	39.029648500	-76.837850300	0.0		
T	2023-09-16 21:44:31.242	39.029432600	-76.837632500	0.0		
T	2023-09-16 21:44:32.242	39.029237600	-76.837429000	0.0		
T	2023-09-16 21:44:33.242	39.029237600	-76.837429000	0.0		
T	2023-09-16 21:44:34.242	39.029093700	-76.837278300	0.0		
T	2023-09-16 21:44:35.242	39.029093700	-76.837278300	0.0		
T	2023-09-16 21:44:36.242	39.028943600	-76.837118900	0.0		
T	2023-09-16 21:44:37.243	39.028905800	-76.837077100	0.0		
T	2023-09-16 21:44:38.242	39.028874400	-76.837037700	0.0		
T	2023-09-16 21:44:39.242	39.028874400	-76.837037700	0.0		
T	2023-09-16 21:44:40.242	39.028874400	-76.837037700	0.0		
T	2023-09-16 21:44:41.242	39.028874400	-76.837037700	0.0		
T	2023-09-16 21:44:42.242	39.028668400	-76.836807200	0.0		
T	2023-09-16 21:44:43.241	39.028668400	-76.836807200	0.0		
T	2023-09-16 21:44:44.241	39.028618900	-76.836751800	0.0		
T	2023-09-16 21:44:45.242	39.028581100	-76.836711600	0.0		
T	2023-09-16 21:44:46.242	39.028581100	-76.836711600	0.0		
T	2023-09-16 21:44:47.242	39.028559200	-76.836681800	0.0		
T	2023-09-16 21:44:48.242	39.028575600	-76.836725900	0.0		
T	2023-09-16 21:44:49.242	39.028552200	-76.836683200	0.0		
T	2023-09-16 21:44:50.242	39.028393500	-76.836616500	0.0		
T	2023-09-16 21:44:51.241	39.028393500	-76.836616500	0.0		
T	2023-09-16 21:44:52.242	39.028299200	-76.836570100	0.0		
T	2023-09-16 21:44:53.242	39.028243400	-76.836546100	0.0		
T	2023-09-16 21:44:54.242	39.028243400	-76.836546100	0.0		
T	2023-09-16 21:44:55.242	39.028243400	-76.836546100	0.0		
T	2023-09-16 21:44:56.242	39.028235800	-76.836535500	0.0		
T	2023-09-16 21:44:57.242	39.028235800	-76.836535500	0.0		
T	2023-09-16 21:44:58.242	39.028214000	-76.836504200	0.0		
T	2023-09-16 21:44:59.242	39.028214000	-76.836504200	0.0		
T	2023-09-16 21:45:00.241	39.028069000	-76.836346700	0.0		
T	2023-09-16 21:45:01.241	39.028014000	-76.836284200	0.0		
T	2023-09-16 21:45:02.242	39.028014000	-76.836284200	0.0		
T	2023-09-16 21:45:03.242	39.028014000	-76.836284200	0.0		
T	2023-09-16 21:45:04.242	39.027971500	-76.836218700	0.0		
T	2023-09-16 21:45:05.242	39.027964500	-76.836210100	0.0		
T	2023-09-16 21:45:06.242	39.027990200	-76.836268100	0.0		
T	2023-09-16 21:45:07.242	39.027990200	-76.836268100	0.0		
T	2023-09-16 21:45:08.242	39.027990200	-76.836268100	0.0		
T	2023-09-16 21:45:09.242	39.027990200	-76.836268100	0.0		
T	2023-09-16 21:45:10.242	39.027990200	-76.836268100	0.0		
T	2023-09-16 21:45:11.242	39.027990200	-76.836268100	0.0		
T	2023-09-16 21:45:12.243	39.027990200	-76.836268100	0.0		
T	2023-09-16 21:45:13.243	39.027990200	-76.836268100	0.0		
T	2023-09-16 21:45:14.242	39.027990200	-76.836268100	0.0		
T	2023-09-16 21:45:15.242	39.027990200	-76.836268100	0.0		
T	2023-09-16 21:45:16.242	39.027990200	-76.836268100	0.0		
T	2023-09-16 21:45:17.242	39.027990200	-76.836268100	0.0		
T	2023-09-16 21:45:18.242	39.027990200	-76.836268100	0.0		
T	2023-09-16 21:45:19.242	39.027990200	-76.836268100	0.0		
T	2023-09-16 21:45:20.242	39.027990200	-76.836268100	0.0		
T	2023-09-16 21:45:21.242	39.027386100	-76.835676200	0.0		
T	2023-09-16 21:45:22.244	39.027351000	-76.835654900	0.0		
T	2023-09-16 21:45:23.241	39.027337400	-76.835642200	0.0		
T	2023-09-16 21:45:24.241	39.027327900	-76.835648300	0.0		
T	2023-09-16 21:45:25.241	39.027217000	-76.835509900	0.0		
T	2023-09-16 21:45:26.242	39.027217000	-76.835509900	0.0		
T	2023-09-16 21:45:27.242	39.027109100	-76.835366500	0.0		
T	2023-09-16 21:45:28.243	39.027109100	-76.835366500	0.0		
T	2023-09-16 21:45:29.242	39.027069100	-76.835306600	0.0		
T	2023-09-16 21:45:30.242	39.027061400	-76.835297700	0.0		
T	2023-09-16 21:45:31.242	39.027061400	-76.835297700	0.0		
T	2023-09-16 21:45:32.242	39.027075800	-76.835340900	0.0		
T	2023-09-16 21:45:33.241	39.027054300	-76.835294700	0.0		
T	2023-09-16 21:45:34.242	39.027054300	-76.835294700	0.0		
T	2023-09-16 21:45:35.242	39.027054300	-76.835294700	0.0		
T	2023-09-16 21:45:36.242	39.027054300	-76.835294700	0.0		
T	2023-09-16 21:45:37.242	39.026903900	-76.835121000	0.0		
T	2023-09-16 21:45:38.242	39.026903900	-76.835121000	0.0		
T	2023-09-16 21:45:39.242	39.026826100	-76.835037700	0.0		
T	2023-09-16 21:45:40.242	39.026826100	-76.835037700	0.0		
T	2023-09-16 21:45:41.242	39.026797800	-76.834996000	0.0		
T	2023-09-16 21:45:42.242	39.026787900	-76.834986600	0.0		
T	2023-09-16 21:45:43.241	39.026781000	-76.834978300	0.0		
T	2023-09-16 21:45:44.242	39.026683900	-76.834829900	0.0		
T	2023-09-16 21:45:45.242	39.026586200	-76.834698000	0.0		
T	2023-09-16 21:45:46.241	39.026586200	-76.834698000	0.0		
T	2023-09-16 21:45:47.242	39.026538500	-76.834630000	0.0		
T	2023-09-16 21:45:48.242	39.026516100	-76.834595300	0.0		
T	2023-09-16 21:45:49.242	39.026499800	-76.834568700	0.0		
T	2023-09-16 21:45:50.242	39.026499800	-76.834568700	0.0		
T	2023-09-16 21:45:51.242	39.026483800	-76.834540900	0.0		
T	2023-09-16 21:45:52.242	39.026476300	-76.834528300	0.0		
T	2023-09-16 21:45:53.241	39.026476300	-76.834528300	0.0		
T	2023-09-16 21:45:54.241	39.026379000	-76.834388200	0.0		
T	2023-09-16 21:45:55.242	39.026379000	-76.834388200	0.0		
T	2023-09-16 21:45:56.242	39.026313200	-76.834293900	0.0		
T	2023-09-16 21:45:57.242	39.026278500	-76.834243900	0.0		
T	2023-09-16 21:45:58.241	39.026259500	-76.834213900	0.0		
T	2023-09-16 21:45:59.242	39.026259500	-76.834213900	0.0		
T	2023-09-16 21:46:00.242	39.026237100	-76.834177600	0.0		
T	2023-09-16 21:46:01.242	39.026237100	-76.834177600	0.0		
T	2023-09-16 21:46:02.242	39.026237100	-76.834177600	0.0		
T	2023-09-16 21:46:03.242	39.026157600	-76.834064100	0.0		
T	2023-09-16 21:46:04.241	39.026157600	-76.834064100	0.0		
T	2023-09-16 21:46:05.242	39.026157600	-76.834064100	0.0		
T	2023-09-16 21:46:06.242	39.026047800	-76.833899100	0.0		
T	2023-09-16 21:46:07.242	39.026021700	-76.833858900	0.0		
T	2023-09-16 21:46:08.242	39.025997600	-76.833818900	0.0		
T	2023-09-16 21:46:09.242	39.025997600	-76.833818900	0.0		
T	2023-09-16 21:46:10.241	39.026009000	-76.833847400	0.0		
T	2023-09-16 21:46:11.242	39.025889600	-76.833678900	0.0		
T	2023-09-16 21:46:12.242	39.025889600	-76.833678900	0.0		
T	2023-09-16 21:46:13.242	39.025816900	-76.833565000	0.0		
T	2023-09-16 21:46:14.241	39.025773200	-76.833490900	0.0		
T	2023-09-16 21:46:15.242	39.025773200	-76.833490900	0.0		
T	2023-09-16 21:46:16.242	39.025736100	-76.833409700	0.0		
T	2023-09-16 21:46:17.241	39.025728400	-76.833396000	0.0		
T	2023-09-16 21:46:18.241	39.025735100	-76.833447900	0.0		
T	2023-09-16 21:46:19.242	39.025719500	-76.833391600	0.0		
T	2023-09-16 21:46:20.242	39.025501800	-76.833011600	0.0		
T	2023-09-16 21:46:21.242	39.025501800	-76.833011600	0.0		
T	2023-09-16 21:46:22.242	39.025501800	-76.833011600	0.0		
T	2023-09-16 21:46:23.241	39.025501800	-76.833011600	0.0		
T	2023-09-16 21:46:24.242	39.025501800	-76.833011600	0.0		
T	2023-09-16 21:46:25.242	39.025501800	-76.833011600	0.0		
T	2023-09-16 21:46:26.242	39.025501800	-76.833011600	0.0		
T	2023-09-16 21:46:27.242	39.025419900	-76.832835700	0.0		
T	2023-09-16 21:46:28.242	39.025419900	-76.832835700	0.0		
T	2023-09-16 21:46:29.242	39.024895800	-76.832532200	0.0		
T	2023-09-16 21:46:30.242	39.024895800	-76.832532200	0.0		
T	2023-09-16 21:46:31.241	39.024895800	-76.832532200	0.0		
T	2023-09-16 21:46:32.242	39.024895800	-76.832532200	0.0		
T	2023-09-16 21:46:33.242	39.024895800	-76.832532200	0.0		
T	2023-09-16 21:46:34.242	39.024895800	-76.832532200	0.0		
T	2023-09-16 21:46:35.244	39.024895800	-76.832532200	0.0		
T	2023-09-16 21:46:36.242	39.024895800	-76.832532200	0.0		
T	2023-09-16 21:46:37.241	39.024895800	-76.832532200	0.0		
T	2023-09-16 21:46:38.241	39.024895800	-76.832532200	0.0		
T	2023-09-16 21:46:39.241	39.024895800	-76.832532200	0.0		
T	2023-09-16 21:46:40.242	39.024895800	-76.832532200	0.0		
T	2023-09-16 21:46:41.242	39.024895800	-76.832532200	0.0		
T	2023-09-16 21:46:42.243	39.024895800	-76.832532200	0.0		
T	2023-09-16 21:46:43.242	39.024895800	-76.832532200	0.0		
T	2023-09-16 21:46:44.241	39.024895800	-76.832532200	0.0		
T	2023-09-16 21:46:45.241	39.024350700	-76.832180700	0.0		
T	2023-09-16 21:46:46.241	39.024350700	-76.832180700	0.0		
T	2023-09-16 21:46:47.242	39.024380900	-76.832242700	0.0		
T	2023-09-16 21:46:48.242	39.024380900	-76.832242700	0.0		
T	2023-09-16 21:46:49.241	39.024208900	-76.832182200	0.0		
T	2023-09-16 21:46:50.241	39.024151800	-76.832138000	0.0		
T	2023-09-16 21:46:51.241	39.024082400	-76.832065300	0.0		
T	2023-09-16 21:46:52.242	39.024082400	-76.832065300	0.0		
T	2023-09-16 21:46:53.242	39.024036300	-76.832012300	0.0		
T	2023-09-16 21:46:54.241	39.024014500	-76.831986000	0.0		
T	2023-09-16 21:46:55.241	39.023993500	-76.831957700	0.0		
T	2023-09-16 21:46:56.241	39.023943000	-76.831928100	0.0		
T	2023-09-16 21:46:57.242	39.023858100	-76.831875900	0.0		
T	2023-09-16 21:46:58.241	39.023858100	-76.831875900	0.0		
T	2023-09-16 21:46:59.242	39.023793100	-76.831832300	0.0		
T	2023-09-16 21:47:00.242	39.023760200	-76.831806300	0.0		
T	2023-09-16 21:47:01.241	39.023760200	-76.831806300	0.0		
T	2023-09-16 21:47:02.242	39.023725800	-76.831783400	0.0		
T	2023-09-16 21:47:03.242	39.023708100	-76.831768400	0.0		
T	2023-09-16 21:47:04.242	39.023726100	-76.831828900	0.0		
T	2023-09-16 21:47:05.241	39.023708800	-76.831805200	0.0		
T	2023-09-16 21:47:06.242	39.023556600	-76.831767100	0.0		
T	2023-09-16 21:47:07.242	39.023556600	-76.831767100	0.0		
T	2023-09-16 21:47:08.242	39.023488200	-76.831740100	0.0		
T	2023-09-16 21:47:09.242	39.023488200	-76.831740100	0.0		
T	2023-09-16 21:47:10.242	39.023441600	-76.831710900	0.0		
T	2023-09-16 21:47:11.242	39.023427000	-76.831701600	0.0		
T	2023-09-16 21:47:12.242	39.023427000	-76.831701600	0.0		
T	2023-09-16 21:47:13.242	39.023416900	-76.831693000	0.0		
T	2023-09-16 21:47:14.242	39.023416900	-76.831693000	0.0		
T	2023-09-16 21:47:15.242	39.023416900	-76.831693000	0.0		
T	2023-09-16 21:47:16.242	39.023455600	-76.831686700	0.0		
T	2023-09-16 21:47:17.242	39.023508800	-76.831690200	0.0		
T	2023-09-16 21:47:18.242	39.023508800	-76.831690200	0.0		
T	2023-09-16 21:47:19.241	39.023508800	-76.831690200	0.0		
T	2023-09-16 21:47:20.241	39.023530200	-76.831682200	0.0		
T	2023-09-16 21:47:21.241	39.023543000	-76.831688900	0.0		
T	2023-09-16 21:47:22.242	39.023571900	-76.831729700	0.0		
T	2023-09-16 21:47:23.241	39.023562200	-76.831706200	0.0		
T	2023-09-16 21:47:24.241	39.023550600	-76.831710900	0.0		
T	2023-09-16 21:47:25.241	39.023550600	-76.831710900	0.0		
T	2023-09-16 21:47:26.241	39.023539600	-76.831692700	0.0		
T	2023-09-16 21:47:27.241	39.023539600	-76.831692700	0.0		
T	2023-09-16 21:47:28.241	39.023531000	-76.831673900	0.0		
T	2023-09-16 21:47:29.242	39.023531000	-76.831673900	0.0		
T	2023-09-16 21:47:30.242	39.023525900	-76.831659200	0.0		
T	2023-09-16 21:47:31.241	39.023525900	-76.831659200	0.0		
T	2023-09-16 21:47:32.241	39.023525900	-76.831659200	0.0		
T	2023-09-16 21:47:33.241	39.023525900	-76.831659200	0.0		
T	2023-09-16 21:47:34.242	39.023525900	-76.831659200	0.0		
T	2023-09-16 21:47:35.242	39.023525900	-76.831659200	0.0		
T	2023-09-16 21:47:36.242	39.023463300	-76.831603100	0.0		
T	2023-09-16 21:47:37.241	39.023463300	-76.831603100	0.0		
T	2023-09-16 21:47:38.241	39.023463300	-76.831603100	0.0		
T	2023-09-16 21:47:39.241	39.023463300	-76.831603100	0.0		
T	2023-09-16 21:47:40.241	39.023463300	-76.831603100	0.0		
T	2023-09-16 21:47:41.241	39.023463300	-76.831603100	0.0		
T	2023-09-16 21:47:42.242	39.023092100	-76.831451600	0.0		
T	2023-09-16 21:47:43.241	39.022864900	-76.831360300	0.0		
T	2023-09-16 21:47:44.241	39.022663300	-76.831286100	0.0		
T	2023-09-16 21:47:45.242	39.022498400	-76.831238900	0.0		
T	2023-09-16 21:47:46.242	39.022498400	-76.831238900	0.0		
T	2023-09-16 21:47:47.243	39.022403100	-76.831199800	0.0		
T	2023-09-16 21:47:48.241	39.022311900	-76.831156800	0.0		
T	2023-09-16 21:47:49.242	39.022286300	-76.831139600	0.0		
T	2023-09-16 21:47:50.242	39.022249300	-76.831121800	0.0		
T	2023-09-16 21:47:51.242	39.022182400	-76.831106100	0.0		
T	2023-09-16 21:47:52.242	39.022133600	-76.831081500	0.0		
T	2023-09-16 21:47:53.242	39.022090700	-76.831052800	0.0		
T	2023-09-16 21:47:54.242	39.022090700	-76.831052800	0.0		
T	2023-09-16 21:47:55.242	39.022015900	-76.831021900	0.0		
T	2023-09-16 21:47:56.242	39.021971500	-76.830980800	0.0		
T	2023-09-16 21:47:57.241	39.021936600	-76.830935600	0.0		
T	2023-09-16 21:47:58.241	39.021913700	-76.830904500	0.0		
T	2023-09-16 21:47:59.242	39.021913700	-76.830904500	0.0		
T	2023-09-16 21:48:00.242	39.021881000	-76.830861300	0.0		
T	2023-09-16 21:48:01.242	39.021844600	-76.830801400	0.0		
T	2023-09-16 21:48:02.242	39.021818600	-76.830767600	0.0		
T	2023-09-16 21:48:03.242	39.021818600	-76.830767600	0.0		
T	2023-09-16 21:48:04.242	39.021773800	-76.830710700	0.0		
T	2023-09-16 21:48:05.242	39.021750200	-76.830672200	0.0		
T	2023-09-16 21:48:06.241	39.021723100	-76.830631300	0.0		
T	2023-09-16 21:48:07.241	39.021723100	-76.830631300	0.0		
T	2023-09-16 21:48:08.242	39.021669800	-76.830567900	0.0		
T	2023-09-16 21:48:09.241	39.021640800	-76.830531500	0.0		
T	2023-09-16 21:48:10.241	39.021610200	-76.830492300	0.0		
T	2023-09-16 21:48:11.241	39.021585000	-76.830458200	0.0		
T	2023-09-16 21:48:12.242	39.021543600	-76.830412200	0.0		
T	2023-09-16 21:48:13.242	39.021511400	-76.830378500	0.0		
T	2023-09-16 21:48:14.242	39.021511400	-76.830378500	0.0		
T	2023-09-16 21:48:15.242	39.021466000	-76.830330400	0.0		
T	2023-09-16 21:48:16.242	39.021410500	-76.830275900	0.0		
T	2023-09-16 21:48:17.242	39.021410500	-76.830275900	0.0		
T	2023-09-16 21:48:18.242	39.021362000	-76.830228000	0.0		
T	2023-09-16 21:48:19.242	39.021314000	-76.830181200	0.0		
T	2023-09-16 21:48:20.242	39.021252900	-76.830121500	0.0		
T	2023-09-16 21:48:21.242	39.021252900	-76.830121500	0.0		
T	2023-09-16 21:48:22.242	39.021191100	-76.830061600	0.0		
T	2023-09-16 21:48:23.241	39.021140600	-76.830016300	0.0		
T	2023-09-16 21:48:24.242	39.021095500	-76.829979200	0.0		
T	2023-09-16 21:48:25.242	39.021045600	-76.829939400	0.0		
T	2023-09-16 21:48:26.242	39.021002700	-76.829902900	0.0		
T	2023-09-16 21:48:27.242	39.021002700	-76.829902900	0.0		
T	2023-09-16 21:48:28.242	39.020955700	-76.829867100	0.0		
T	2023-09-16 21:48:29.242	39.020904200	-76.829822900	0.0		
T	2023-09-16 21:48:30.241	39.020870600	-76.829786700	0.0		
T	2023-09-16 21:48:31.241	39.020828400	-76.829750300	0.0		
T	2023-09-16 21:48:32.242	39.020828400	-76.829750300	0.0		
T	2023-09-16 21:48:33.242	39.020828400	-76.829750300	0.0		
T	2023-09-16 21:48:34.242	39.020734600	-76.829658200	0.0		
T	2023-09-16 21:48:35.242	39.020698800	-76.829621100	0.0		
T	2023-09-16 21:48:36.242	39.020756000	-76.829689000	0.0		
T	2023-09-16 21:48:37.242	39.020756000	-76.829689000	0.0		
T	2023-09-16 21:48:38.242	39.020819400	-76.829752300	0.0		
T	2023-09-16 21:48:39.241	39.020848800	-76.829799500	0.0		
T	2023-09-16 21:48:40.242	39.020848800	-76.829799500	0.0		
T	2023-09-16 21:48:41.241	39.020848800	-76.829799500	0.0		
T	2023-09-16 21:48:42.242	39.020848800	-76.829799500	0.0		
T	2023-09-16 21:48:43.242	39.020476000	-76.829447900	0.0		
T	2023-09-16 21:48:44.242	39.020476000	-76.829447900	0.0		
T	2023-09-16 21:48:45.242	39.020392900	-76.829382800	0.0		
T	2023-09-16 21:48:46.242	39.020358200	-76.829337900	0.0		
T	2023-09-16 21:48:47.242	39.020333600	-76.829305500	0.0		
T	2023-09-16 21:48:48.242	39.020333600	-76.829305500	0.0		
T	2023-09-16 21:48:49.242	39.020333500	-76.829290800	0.0		
T	2023-09-16 21:48:50.242	39.020333500	-76.829290800	0.0		
T	2023-09-16 21:48:51.242	39.020364100	-76.829278100	0.0		
T	2023-09-16 21:48:52.242	39.020364100	-76.829278100	0.0		
T	2023-09-16 21:48:53.242	39.020364100	-76.829278100	0.0		
T	2023-09-16 21:48:54.241	39.020364100	-76.829278100	0.0		
T	2023-09-16 21:48:55.242	39.020364100	-76.829278100	0.0		
T	2023-09-16 21:48:56.244	39.020364100	-76.829278100	0.0		
T	2023-09-16 21:48:57.242	39.020364100	-76.829278100	0.0		
T	2023-09-16 21:48:58.242	39.020364100	-76.829278100	0.0		
T	2023-09-16 21:48:59.242	39.020165600	-76.828943500	0.0		
T	2023-09-16 21:49:00.241	39.020165600	-76.828943500	0.0		
T	2023-09-16 21:49:01.241	39.020165600	-76.828943500	0.0		
T	2023-09-16 21:49:02.242	39.020165600	-76.828943500	0.0		
T	2023-09-16 21:49:03.241	39.020165600	-76.828943500	0.0		
T	2023-09-16 21:49:04.242	39.020165600	-76.828943500	0.0		
T	2023-09-16 21:49:05.242	39.020165600	-76.828943500	0.0		
T	2023-09-16 21:49:06.241	39.020165600	-76.828943500	0.0		
T	2023-09-16 21:49:07.242	39.020165600	-76.828943500	0.0		
T	2023-09-16 21:49:08.242	39.020165600	-76.828943500	0.0		
T	2023-09-16 21:49:09.242	39.020165600	-76.828943500	0.0		
T	2023-09-16 21:49:10.242	39.020165600	-76.828943500	0.0		
T	2023-09-16 21:49:11.242	39.020165600	-76.828943500	0.0		
T	2023-09-16 21:49:12.242	39.020165600	-76.828943500	0.0		
T	2023-09-16 21:49:13.241	39.020165600	-76.828943500	0.0		
T	2023-09-16 21:49:14.241	39.020165600	-76.828943500	0.0		
T	2023-09-16 21:49:15.242	39.019828500	-76.828536000	0.0		
